t1,st2,local_name,percent,numpeo,cx,cy
影視娛樂類,關注日本潮流哈日者,北投區湖田里,0.44233937397,537.0,121.548010063,25.179571262
影視娛樂類,關注日本音樂者,北投區湖田里,0.312191103789,379.0,121.548010063,25.179571262
運動體育類,關注體育：高爾夫球者,北投區湖田里,0.016393442623,12.0,121.548010063,25.179571262
影視娛樂類,關注韓國電視節目者,北投區湖田里,0.438220757825,532.0,121.548010063,25.179571262
美食戶外旅遊類,關注素食料理者,北投區湖田里,0.0369989722508,36.0,121.548010063,25.179571262
運動體育類,關注體育：網球者,北投區湖田里,0.334431630972,406.0,121.548010063,25.179571262
影視娛樂類,關注歐美電視節目者,北投區湖田里,0.370675453048,450.0,121.548010063,25.179571262
身體保健類,關注健康保健者,北投區湖田里,0.443163097199,538.0,121.548010063,25.179571262
美食戶外旅遊類,關注旅遊資訊者,北投區湖田里,0.196078431373,220.0,121.548010063,25.179571262
寵物生活類,關注貓寵物者,北投區湖田里,0.143884892086,140.0,121.548010063,25.179571262
影視娛樂類,關注韓國潮流哈韓者,北投區湖田里,0.382207578254,464.0,121.548010063,25.179571262
學習教育類,關注教育學習者,北投區湖田里,0.504942339374,613.0,121.548010063,25.179571262
身體保健類,關注口腔牙齒治療者,北投區文化里,0.407434535799,2225.0,121.494478109,25.1400950249
運動體育類,關注體育：賽車者,北投區文化里,0.0496439471007,244.0,121.494478109,25.1400950249
運動體育類,關注體育：足球者,北投區文化里,0.380699505585,2079.0,121.494478109,25.1400950249
美食戶外旅遊類,關注戶外休閒者,北投區文化里,0.383263138619,2093.0,121.494478109,25.1400950249
美食戶外旅遊類,關注烹飪者,北投區文化里,0.392785204175,2145.0,121.494478109,25.1400950249
美食戶外旅遊類,關注素食料理者,北投區文化里,0.0291730086251,115.0,121.494478109,25.1400950249
影視娛樂類,關注歐美電視節目者,北投區文化里,0.366416407251,2001.0,121.494478109,25.1400950249
運動體育類,關注體育：網球者,北投區文化里,0.331807361289,1812.0,121.494478109,25.1400950249
運動體育類,關注體育：水上運動者,北投區文化里,0.123499491353,607.0,121.494478109,25.1400950249
運動體育類,關注體育：游泳者,北投區文化里,0.0356506238859,160.0,121.494478109,25.1400950249
影視娛樂類,關注影視娛樂訊息者,北投區文化里,0.382530672038,2089.0,121.494478109,25.1400950249
美食戶外旅遊類,關注台式料理者,北投區文化里,0.0716174974568,352.0,121.494478109,25.1400950249
影視娛樂類,關注日本電視節目者,北投區文化里,0.30525544772,1667.0,121.494478109,25.1400950249
運動體育類,關注體育：棒球者,北投區文化里,0.456509796741,2493.0,121.494478109,25.1400950249
影視娛樂類,關注古典樂者,北投區文化里,0.0494414942318,270.0,121.494478109,25.1400950249
影視娛樂類,關注電影者,北投區文化里,0.407617652445,2226.0,121.494478109,25.1400950249
文化展覽類,關注展覽訊息者,北投區文化里,0.0238413547237,107.0,121.494478109,25.1400950249
寵物生活類,關注水族寵物者,北投區文化里,0.28731001648,1569.0,121.494478109,25.1400950249
運動體育類,關注體育：格鬥與摔角者,北投區文化里,0.0783316378433,385.0,121.494478109,25.1400950249
美食戶外旅遊類,關注美式料理者,北投區文化里,0.183849111884,1004.0,121.494478109,25.1400950249
美食戶外旅遊類,關注日本料理者,北投區文化里,0.320637245926,1751.0,121.494478109,25.1400950249
文化展覽類,關注文化藝術訊息者,北投區文化里,0.193004944149,1054.0,121.494478109,25.1400950249
運動體育類,關注體育：籃球者,北投區文化里,0.436916315693,2386.0,121.494478109,25.1400950249
運動體育類,關注體育：跑步者,北投區文化里,0.0488301119023,240.0,121.494478109,25.1400950249
影視娛樂類,關注日本音樂者,北投區文化里,0.319355429409,1744.0,121.494478109,25.1400950249
影視娛樂類,關注韓國電視節目者,北投區文化里,0.427760483428,2336.0,121.494478109,25.1400950249
影視娛樂類,關注日本潮流哈日者,北投區文化里,0.417505951291,2280.0,121.494478109,25.1400950249
身體保健類,關注口腔牙齒美容者,北投區文化里,0.0697863682604,343.0,121.494478109,25.1400950249
影視娛樂類,關注韓國潮流哈韓者,北投區文化里,0.383995605201,2097.0,121.494478109,25.1400950249
美食戶外旅遊類,關注旅遊資訊者,北投區文化里,0.18751144479,1024.0,121.494478109,25.1400950249
運動體育類,關注體育：高爾夫球者,北投區文化里,0.0118197488303,48.0,121.494478109,25.1400950249
寵物生活類,關注貓寵物者,北投區文化里,0.108038820729,590.0,121.494478109,25.1400950249
學習教育類,關注教育學習者,北投區文化里,0.515107123238,2813.0,121.494478109,25.1400950249
運動體育類,關注體育：自行車者,北投區文化里,0.0164884135472,74.0,121.494478109,25.1400950249
寵物生活類,關注狗寵物者,北投區文化里,0.338216443875,1847.0,121.494478109,25.1400950249
影視娛樂類,音樂:韓國音樂,北投區文化里,0.191251271617,940.0,121.494478109,25.1400950249
美食戶外旅遊類,關注速食者,北投區文化里,0.152719282183,834.0,121.494478109,25.1400950249
影視娛樂類,關注搖滾樂者,北投區文化里,0.0935910478128,460.0,121.494478109,25.1400950249
身體保健類,關注健康保健者,北投區文化里,0.429408533236,2345.0,121.494478109,25.1400950249
美食戶外旅遊類,關注烹飪者,北投區立賢里,0.395452583105,2748.0,121.502577976,25.1143845238
美食戶外旅遊類,關注戶外休閒者,北投區立賢里,0.381349834509,2650.0,121.502577976,25.1143845238
運動體育類,關注體育：賽車者,北投區立賢里,0.065483234714,332.0,121.502577976,25.1143845238
身體保健類,關注口腔牙齒治療者,北投區立賢里,0.413152971651,2871.0,121.502577976,25.1143845238
運動體育類,關注體育：足球者,北投區立賢里,0.375449704994,2609.0,121.502577976,25.1143845238
影視娛樂類,關注搖滾樂者,北投區立賢里,0.100143289285,629.0,121.502577976,25.1143845238
美食戶外旅遊類,關注素食料理者,北投區立賢里,0.030966469428,157.0,121.502577976,25.1143845238
運動體育類,關注體育：網球者,北投區立賢里,0.336739099151,2340.0,121.502577976,25.1143845238
影視娛樂類,關注歐美電視節目者,北投區立賢里,0.362210389984,2517.0,121.502577976,25.1143845238
運動體育類,關注體育：水上運動者,北投區立賢里,0.116851345517,812.0,121.502577976,25.1143845238
美食戶外旅遊類,關注台式料理者,北投區立賢里,0.0845242244685,485.0,121.502577976,25.1143845238
影視娛樂類,關注日本電視節目者,北投區立賢里,0.304648150813,2117.0,121.502577976,25.1143845238
寵物生活類,關注水族寵物者,北投區立賢里,0.281767160743,1958.0,121.502577976,25.1143845238
文化展覽類,關注展覽訊息者,北投區立賢里,0.0287968441815,146.0,121.502577976,25.1143845238
影視娛樂類,關注古典樂者,北投區立賢里,0.0507880910683,319.0,121.502577976,25.1143845238
運動體育類,關注體育：棒球者,北投區立賢里,0.461073535761,3204.0,121.502577976,25.1143845238
影視娛樂類,關注電影者,北投區立賢里,0.413296877249,2872.0,121.502577976,25.1143845238
美食戶外旅遊類,關注美式料理者,北投區立賢里,0.198733630738,1381.0,121.502577976,25.1143845238
運動體育類,關注體育：格鬥與摔角者,北投區立賢里,0.0821525234835,516.0,121.502577976,25.1143845238
文化展覽類,關注文化藝術訊息者,北投區立賢里,0.213862004371,1370.0,121.502577976,25.1143845238
運動體育類,關注體育：籃球者,北投區立賢里,0.435746150525,3028.0,121.502577976,25.1143845238
美食戶外旅遊類,關注日本料理者,北投區立賢里,0.314433731472,2185.0,121.502577976,25.1143845238
運動體育類,關注體育：跑步者,北投區立賢里,0.0554200069711,318.0,121.502577976,25.1143845238
影視娛樂類,關注韓國電視節目者,北投區立賢里,0.443517052813,3082.0,121.502577976,25.1143845238
影視娛樂類,關注日本潮流哈日者,北投區立賢里,0.419628723557,2916.0,121.502577976,25.1143845238
影視娛樂類,關注日本音樂者,北投區立賢里,0.313714203483,2180.0,121.502577976,25.1143845238
運動體育類,關注體育：游泳者,北投區立賢里,0.0442733397498,230.0,121.502577976,25.1143845238
身體保健類,關注口腔牙齒美容者,北投區立賢里,0.0679828052858,427.0,121.502577976,25.1143845238
影視娛樂類,關注影視娛樂訊息者,北投區立賢里,0.380198589725,2642.0,121.502577976,25.1143845238
寵物生活類,關注貓寵物者,北投區立賢里,0.112965894373,785.0,121.502577976,25.1143845238
運動體育類,關注體育：高爾夫球者,北投區立賢里,0.014201183432,72.0,121.502577976,25.1143845238
影視娛樂類,關注韓國潮流哈韓者,北投區立賢里,0.387249964024,2691.0,121.502577976,25.1143845238
美食戶外旅遊類,關注旅遊資訊者,北投區立賢里,0.217162872154,1364.0,121.502577976,25.1143845238
學習教育類,關注教育學習者,北投區立賢里,0.497481652036,3457.0,121.502577976,25.1143845238
運動體育類,關注體育：自行車者,北投區立賢里,0.0191321499014,97.0,121.502577976,25.1143845238
寵物生活類,關注狗寵物者,北投區立賢里,0.331414592028,2303.0,121.502577976,25.1143845238
影視娛樂類,音樂:韓國音樂,北投區立賢里,0.187221182904,1301.0,121.502577976,25.1143845238
身體保健類,關注健康保健者,北投區立賢里,0.432292416175,3004.0,121.502577976,25.1143845238
美食戶外旅遊類,關注速食者,北投區立賢里,0.181499761185,1140.0,121.502577976,25.1143845238
影視娛樂類,關注日本潮流哈日者,北投區福興里,0.423452407366,3817.0,121.509952899,25.1109891304
影視娛樂類,關注韓國電視節目者,北投區福興里,0.439871311294,3965.0,121.509952899,25.1109891304
運動體育類,關注體育：水上運動者,北投區福興里,0.136210221794,1130.0,121.509952899,25.1109891304
影視娛樂類,關注日本電視節目者,北投區福興里,0.339342653912,2767.0,121.509952899,25.1109891304
寵物生活類,關注貓寵物者,北投區福興里,0.11315731085,1020.0,121.509952899,25.1109891304
影視娛樂類,關注日本音樂者,北投區福興里,0.347927397596,2837.0,121.509952899,25.1109891304
運動體育類,關注體育：高爾夫球者,北投區福興里,0.0155109489051,102.0,121.509952899,25.1109891304
美食戶外旅遊類,關注烹飪者,北投區福興里,0.397270911915,3581.0,121.509952899,25.1109891304
影視娛樂類,關注搖滾樂者,北投區福興里,0.100066563124,902.0,121.509952899,25.1109891304
美食戶外旅遊類,關注戶外休閒者,北投區福興里,0.384845795429,3469.0,121.509952899,25.1109891304
美食戶外旅遊類,關注速食者,北投區福興里,0.162081207011,1461.0,121.509952899,25.1109891304
身體保健類,關注口腔牙齒治療者,北投區福興里,0.415908586643,3749.0,121.509952899,25.1109891304
運動體育類,關注體育：賽車者,北投區福興里,0.0654922001076,487.0,121.509952899,25.1109891304
運動體育類,關注體育：足球者,北投區福興里,0.419671326956,3422.0,121.509952899,25.1109891304
影視娛樂類,關注古典樂者,北投區福興里,0.0575815738964,420.0,121.509952899,25.1109891304
運動體育類,關注體育：棒球者,北投區福興里,0.472376303528,4258.0,121.509952899,25.1109891304
寵物生活類,關注水族寵物者,北投區福興里,0.315428010792,2572.0,121.509952899,25.1109891304
影視娛樂類,關注電影者,北投區福興里,0.414688262702,3738.0,121.509952899,25.1109891304
文化展覽類,關注展覽訊息者,北投區福興里,0.029197080292,192.0,121.509952899,25.1109891304
運動體育類,關注體育：網球者,北投區福興里,0.369511896002,3013.0,121.509952899,25.1109891304
影視娛樂類,關注歐美電視節目者,北投區福興里,0.3639893499,3281.0,121.509952899,25.1109891304
美食戶外旅遊類,關注素食料理者,北投區福興里,0.0317822384428,209.0,121.509952899,25.1109891304
運動體育類,關注體育：自行車者,北投區福興里,0.0226581508516,149.0,121.509952899,25.1109891304
影視娛樂類,音樂:韓國音樂,北投區福興里,0.200355003328,1806.0,121.509952899,25.1109891304
影視娛樂類,關注韓國潮流哈韓者,北投區福興里,0.427152317881,3483.0,121.509952899,25.1109891304
美食戶外旅遊類,關注旅遊資訊者,北投區福興里,0.202019081429,1821.0,121.509952899,25.1109891304
學習教育類,關注教育學習者,北投區福興里,0.512868870646,4623.0,121.509952899,25.1109891304
身體保健類,關注健康保健者,北投區福興里,0.435655646772,3927.0,121.509952899,25.1109891304
寵物生活類,關注狗寵物者,北投區福興里,0.372945793476,3041.0,121.509952899,25.1109891304
運動體育類,關注體育：格鬥與摔角者,北投區福興里,0.0824273352563,743.0,121.509952899,25.1109891304
美食戶外旅遊類,關注美式料理者,北投區福興里,0.200798757488,1810.0,121.509952899,25.1109891304
影視娛樂類,關注影視娛樂訊息者,北投區福興里,0.384845795429,3469.0,121.509952899,25.1109891304
身體保健類,關注口腔牙齒美容者,北投區福興里,0.0730929605102,596.0,121.509952899,25.1109891304
運動體育類,關注體育：游泳者,北投區福興里,0.0498463639467,292.0,121.509952899,25.1109891304
美食戶外旅遊類,關注台式料理者,北投區福興里,0.0948905109489,624.0,121.509952899,25.1109891304
文化展覽類,關注文化藝術訊息者,北投區福興里,0.203350343909,1833.0,121.509952899,25.1109891304
運動體育類,關注體育：籃球者,北投區福興里,0.444530729976,4007.0,121.509952899,25.1109891304
運動體育類,關注體育：跑步者,北投區福興里,0.0617267348037,459.0,121.509952899,25.1109891304
美食戶外旅遊類,關注日本料理者,北投區福興里,0.34890851116,2845.0,121.509952899,25.1109891304
文化展覽類,關注文化藝術訊息者,北投區中心里,0.20543694141,1655.0,121.509130588,25.1404752941
影視娛樂類,關注韓國電視節目者,北投區中心里,0.437084625609,3946.0,121.509130588,25.1404752941
影視娛樂類,關注日本潮流哈日者,北投區中心里,0.40341160833,3642.0,121.509130588,25.1404752941
運動體育類,關注體育：水上運動者,北投區中心里,0.115317775571,929.0,121.509130588,25.1404752941
影視娛樂類,關注日本音樂者,北投區中心里,0.319118298626,2881.0,121.509130588,25.1404752941
運動體育類,關注體育：高爾夫球者,北投區中心里,0.017916290274,119.0,121.509130588,25.1404752941
美食戶外旅遊類,關注速食者,北投區中心里,0.168586619406,1522.0,121.509130588,25.1404752941
運動體育類,關注體育：賽車者,北投區中心里,0.0590863952334,476.0,121.509130588,25.1404752941
運動體育類,關注體育：足球者,北投區中心里,0.380704474967,3437.0,121.509130588,25.1404752941
影視娛樂類,關注搖滾樂者,北投區中心里,0.105635551142,851.0,121.509130588,25.1404752941
美食戶外旅遊類,關注戶外休閒者,北投區中心里,0.386907399202,3493.0,121.509130588,25.1404752941
身體保健類,關注口腔牙齒治療者,北投區中心里,0.398759415153,3600.0,121.509130588,25.1404752941
美食戶外旅遊類,關注烹飪者,北投區中心里,0.381812140009,3447.0,121.509130588,25.1404752941
寵物生活類,關注水族寵物者,北投區中心里,0.281900753212,2545.0,121.509130588,25.1404752941
影視娛樂類,關注古典樂者,北投區中心里,0.0467434647763,422.0,121.509130588,25.1404752941
運動體育類,關注體育：棒球者,北投區中心里,0.449268941072,4056.0,121.509130588,25.1404752941
文化展覽類,關注展覽訊息者,北投區中心里,0.024765274187,182.0,121.509130588,25.1404752941
身體保健類,關注口腔牙齒美容者,北投區中心里,0.070134061569,565.0,121.509130588,25.1404752941
影視娛樂類,關注電影者,北投區中心里,0.402303943288,3632.0,121.509130588,25.1404752941
運動體育類,關注體育：網球者,北投區中心里,0.334957908728,3024.0,121.509130588,25.1404752941
影視娛樂類,關注歐美電視節目者,北投區中心里,0.348139122729,3143.0,121.509130588,25.1404752941
運動體育類,關注體育：自行車者,北投區中心里,0.0221798884202,163.0,121.509130588,25.1404752941
影視娛樂類,音樂:韓國音樂,北投區中心里,0.205809334657,1658.0,121.509130588,25.1404752941
美食戶外旅遊類,關注素食料理者,北投區中心里,0.0250744786495,202.0,121.509130588,25.1404752941
學習教育類,關注教育學習者,北投區中心里,0.49368630926,4457.0,121.509130588,25.1404752941
身體保健類,關注健康保健者,北投區中心里,0.418808152415,3781.0,121.509130588,25.1404752941
影視娛樂類,關注韓國潮流哈韓者,北投區中心里,0.378821444395,3420.0,121.509130588,25.1404752941
寵物生活類,關注貓寵物者,北投區中心里,0.100908285335,911.0,121.509130588,25.1404752941
美食戶外旅遊類,關注旅遊資訊者,北投區中心里,0.197164377492,1780.0,121.509130588,25.1404752941
寵物生活類,關注狗寵物者,北投區中心里,0.337394771821,3046.0,121.509130588,25.1404752941
美食戶外旅遊類,關注台式料理者,北投區中心里,0.0803128103277,647.0,121.509130588,25.1404752941
影視娛樂類,關注影視娛樂訊息者,北投區中心里,0.371400088613,3353.0,121.509130588,25.1404752941
影視娛樂類,關注日本電視節目者,北投區中心里,0.34731876862,2798.0,121.509130588,25.1404752941
運動體育類,關注體育：游泳者,北投區中心里,0.0473533814124,348.0,121.509130588,25.1404752941
運動體育類,關注體育：籃球者,北投區中心里,0.427780239256,3862.0,121.509130588,25.1404752941
運動體育類,關注體育：跑步者,北投區中心里,0.0559831181728,451.0,121.509130588,25.1404752941
運動體育類,關注體育：格鬥與摔角者,北投區中心里,0.0794438927507,640.0,121.509130588,25.1404752941
美食戶外旅遊類,關注美式料理者,北投區中心里,0.207919563059,1675.0,121.509130588,25.1404752941
美食戶外旅遊類,關注日本料理者,北投區中心里,0.320336730173,2892.0,121.509130588,25.1404752941
影視娛樂類,關注韓國電視節目者,士林區天祿里,0.441200434546,3249.0,121.528733962,25.1134660377
影視娛樂類,關注日本潮流哈日者,士林區天祿里,0.412140141228,3035.0,121.528733962,25.1134660377
運動體育類,關注體育：水上運動者,士林區天祿里,0.120994024986,891.0,121.528733962,25.1134660377
影視娛樂類,關注日本電視節目者,士林區天祿里,0.311108093427,2291.0,121.528733962,25.1134660377
影視娛樂類,關注日本音樂者,士林區天祿里,0.313280825638,2307.0,121.528733962,25.1134660377
運動體育類,關注體育：高爾夫球者,士林區天祿里,0.0152368333885,92.0,121.528733962,25.1134660377
美食戶外旅遊類,關注戶外休閒者,士林區天祿里,0.381721890277,2811.0,121.528733962,25.1134660377
運動體育類,關注體育：賽車者,士林區天祿里,0.0597809552784,393.0,121.528733962,25.1134660377
美食戶外旅遊類,關注速食者,士林區天祿里,0.167300380228,1232.0,121.528733962,25.1134660377
影視娛樂類,關注搖滾樂者,士林區天祿里,0.108192807044,725.0,121.528733962,25.1134660377
美食戶外旅遊類,關注烹飪者,士林區天祿里,0.394486692015,2905.0,121.528733962,25.1134660377
運動體育類,關注體育：足球者,士林區天祿里,0.384166214014,2829.0,121.528733962,25.1134660377
身體保健類,關注口腔牙齒治療者,士林區天祿里,0.408473655622,3008.0,121.528733962,25.1134660377
影視娛樂類,關注電影者,士林區天祿里,0.406708310701,2995.0,121.528733962,25.1134660377
文化展覽類,關注展覽訊息者,士林區天祿里,0.0316359330063,187.0,121.528733962,25.1134660377
寵物生活類,關注水族寵物者,士林區天祿里,0.279467680608,2058.0,121.528733962,25.1134660377
運動體育類,關注體育：棒球者,士林區天祿里,0.466865833786,3438.0,121.528733962,25.1134660377
影視娛樂類,關注古典樂者,士林區天祿里,0.0585349348672,346.0,121.528733962,25.1134660377
影視娛樂類,關注歐美電視節目者,士林區天祿里,0.355784899511,2620.0,121.528733962,25.1134660377
美食戶外旅遊類,關注素食料理者,士林區天祿里,0.0349239280775,202.0,121.528733962,25.1134660377
運動體育類,關注體育：網球者,士林區天祿里,0.338674633351,2494.0,121.528733962,25.1134660377
影視娛樂類,音樂:韓國音樂,士林區天祿里,0.189570885388,1396.0,121.528733962,25.1134660377
運動體育類,關注體育：自行車者,士林區天祿里,0.0219131097561,115.0,121.528733962,25.1134660377
寵物生活類,關注貓寵物者,士林區天祿里,0.10917979359,804.0,121.528733962,25.1134660377
學習教育類,關注教育學習者,士林區天祿里,0.483432916893,3560.0,121.528733962,25.1134660377
美食戶外旅遊類,關注旅遊資訊者,士林區天祿里,0.209125475285,1540.0,121.528733962,25.1134660377
影視娛樂類,關注韓國潮流哈韓者,士林區天祿里,0.394758283542,2907.0,121.528733962,25.1134660377
身體保健類,關注健康保健者,士林區天祿里,0.428028245519,3152.0,121.528733962,25.1134660377
寵物生活類,關注狗寵物者,士林區天祿里,0.335958718088,2474.0,121.528733962,25.1134660377
美食戶外旅遊類,關注美式料理者,士林區天祿里,0.198669201521,1463.0,121.528733962,25.1134660377
影視娛樂類,關注影視娛樂訊息者,士林區天祿里,0.372487778381,2743.0,121.528733962,25.1134660377
美食戶外旅遊類,關注台式料理者,士林區天祿里,0.0779467680608,574.0,121.528733962,25.1134660377
身體保健類,關注口腔牙齒美容者,士林區天祿里,0.0754525461005,446.0,121.528733962,25.1134660377
運動體育類,關注體育：游泳者,士林區天祿里,0.0392478734517,263.0,121.528733962,25.1134660377
美食戶外旅遊類,關注日本料理者,士林區天祿里,0.315046170559,2320.0,121.528733962,25.1134660377
運動體育類,關注體育：格鬥與摔角者,士林區天祿里,0.0838680793911,562.0,121.528733962,25.1134660377
運動體育類,關注體育：籃球者,士林區天祿里,0.439570885388,3237.0,121.528733962,25.1134660377
運動體育類,關注體育：跑步者,士林區天祿里,0.0556633338308,373.0,121.528733962,25.1134660377
文化展覽類,關注文化藝術訊息者,士林區天祿里,0.202743074416,1493.0,121.528733962,25.1134660377
影視娛樂類,關注韓國電視節目者,北投區中和里,0.424092168587,2908.0,121.499405556,25.14419
文化展覽類,關注文化藝術訊息者,北投區中和里,0.194108210588,1331.0,121.499405556,25.14419
影視娛樂類,關注日本潮流哈日者,北投區中和里,0.4482421875,2754.0,121.499405556,25.14419
影視娛樂類,關注日本音樂者,北投區中和里,0.341145833333,2096.0,121.499405556,25.14419
運動體育類,關注體育：高爾夫球者,北投區中和里,0.0162601626016,52.0,121.499405556,25.14419
美食戶外旅遊類,關注烹飪者,北投區中和里,0.421549479167,2590.0,121.499405556,25.14419
影視娛樂類,關注搖滾樂者,北投區中和里,0.0880533854167,541.0,121.499405556,25.14419
美食戶外旅遊類,關注戶外休閒者,北投區中和里,0.385008021,2640.0,121.499405556,25.14419
運動體育類,關注體育：賽車者,北投區中和里,0.045012603529,250.0,121.499405556,25.14419
美食戶外旅遊類,關注速食者,北投區中和里,0.152107335569,1043.0,121.499405556,25.14419
身體保健類,關注口腔牙齒治療者,北投區中和里,0.4375,2688.0,121.499405556,25.14419
運動體育類,關注體育：足球者,北投區中和里,0.414876302083,2549.0,121.499405556,25.14419
運動體育類,關注體育：棒球者,北投區中和里,0.493001302083,3029.0,121.499405556,25.14419
文化展覽類,關注展覽訊息者,北投區中和里,0.0268275117033,149.0,121.499405556,25.14419
影視娛樂類,關注古典樂者,北投區中和里,0.0508159471184,246.0,121.499405556,25.14419
寵物生活類,關注水族寵物者,北投區中和里,0.314778645833,1934.0,121.499405556,25.14419
身體保健類,關注口腔牙齒美容者,北投區中和里,0.0623372395833,383.0,121.499405556,25.14419
運動體育類,關注體育：網球者,北投區中和里,0.365234375,2244.0,121.499405556,25.14419
影視娛樂類,關注電影者,北投區中和里,0.429524739583,2639.0,121.499405556,25.14419
運動體育類,關注體育：自行車者,北投區中和里,0.0192198982476,68.0,121.499405556,25.14419
影視娛樂類,音樂:韓國音樂,北投區中和里,0.18212890625,1119.0,121.499405556,25.14419
影視娛樂類,關注歐美電視節目者,北投區中和里,0.3935546875,2418.0,121.499405556,25.14419
美食戶外旅遊類,關注素食料理者,北投區中和里,0.0263467419431,112.0,121.499405556,25.14419
學習教育類,關注教育學習者,北投區中和里,0.529969374362,3634.0,121.499405556,25.14419
美食戶外旅遊類,關注旅遊資訊者,北投區中和里,0.183170482718,1256.0,121.499405556,25.14419
身體保健類,關注健康保健者,北投區中和里,0.459147135417,2821.0,121.499405556,25.14419
影視娛樂類,關注韓國潮流哈韓者,北投區中和里,0.401692708333,2468.0,121.499405556,25.14419
寵物生活類,關注貓寵物者,北投區中和里,0.102701822917,631.0,121.499405556,25.14419
寵物生活類,關注狗寵物者,北投區中和里,0.3642578125,2238.0,121.499405556,25.14419
影視娛樂類,關注影視娛樂訊息者,北投區中和里,0.401041666667,2464.0,121.499405556,25.14419
運動體育類,關注體育：水上運動者,北投區中和里,0.11279296875,693.0,121.499405556,25.14419
運動體育類,關注體育：游泳者,北投區中和里,0.0372683319903,185.0,121.499405556,25.14419
美食戶外旅遊類,關注台式料理者,北投區中和里,0.0752610731005,418.0,121.499405556,25.14419
影視娛樂類,關注日本電視節目者,北投區中和里,0.335774739583,2063.0,121.499405556,25.14419
運動體育類,關注體育：格鬥與摔角者,北投區中和里,0.0751953125,462.0,121.499405556,25.14419
美食戶外旅遊類,關注美式料理者,北投區中和里,0.183607991833,1259.0,121.499405556,25.14419
美食戶外旅遊類,關注日本料理者,北投區中和里,0.343424479167,2110.0,121.499405556,25.14419
運動體育類,關注體育：跑步者,北投區中和里,0.0442924018725,246.0,121.499405556,25.14419
運動體育類,關注體育：籃球者,北投區中和里,0.469889322917,2887.0,121.499405556,25.14419
運動體育類,關注體育：自行車者,北投區八仙里,0.0247172182656,118.0,121.488152026,25.1199666667
影視娛樂類,音樂:韓國音樂,北投區八仙里,0.199405566063,1476.0,121.488152026,25.1199666667
寵物生活類,關注狗寵物者,北投區八仙里,0.344636584707,2551.0,121.488152026,25.1199666667
美食戶外旅遊類,關注旅遊資訊者,北投區八仙里,0.208051877871,1540.0,121.488152026,25.1199666667
影視娛樂類,關注韓國潮流哈韓者,北投區八仙里,0.397054850041,2939.0,121.488152026,25.1199666667
寵物生活類,關注貓寵物者,北投區八仙里,0.118751688733,879.0,121.488152026,25.1199666667
運動體育類,關注體育：高爾夫球者,北投區八仙里,0.015081692501,72.0,121.488152026,25.1199666667
學習教育類,關注教育學習者,北投區八仙里,0.515536341529,3816.0,121.488152026,25.1199666667
美食戶外旅遊類,關注美式料理者,北投區八仙里,0.207781680627,1538.0,121.488152026,25.1199666667
運動體育類,關注體育：格鬥與摔角者,北投區八仙里,0.0856159257596,572.0,121.488152026,25.1199666667
影視娛樂類,關注日本潮流哈日者,北投區八仙里,0.429343420697,3178.0,121.488152026,25.1199666667
影視娛樂類,關注韓國電視節目者,北投區八仙里,0.453390975412,3356.0,121.488152026,25.1199666667
影視娛樂類,關注日本音樂者,北投區八仙里,0.319373142394,2364.0,121.488152026,25.1199666667
美食戶外旅遊類,關注烹飪者,北投區八仙里,0.405701161848,3003.0,121.488152026,25.1199666667
身體保健類,關注口腔牙齒治療者,北投區八仙里,0.418805728182,3100.0,121.488152026,25.1199666667
運動體育類,關注體育：賽車者,北投區八仙里,0.0587457776472,400.0,121.488152026,25.1199666667
運動體育類,關注體育：足球者,北投區八仙里,0.384085382329,2843.0,121.488152026,25.1199666667
影視娛樂類,關注搖滾樂者,北投區八仙里,0.0979465009457,725.0,121.488152026,25.1199666667
美食戶外旅遊類,關注戶外休閒者,北投區八仙里,0.393407187247,2912.0,121.488152026,25.1199666667
影視娛樂類,關注日本電視節目者,北投區八仙里,0.31032153472,2297.0,121.488152026,25.1199666667
美食戶外旅遊類,關注台式料理者,北投區八仙里,0.083272139815,567.0,121.488152026,25.1199666667
運動體育類,關注體育：水上運動者,北投區八仙里,0.126182112942,934.0,121.488152026,25.1199666667
影視娛樂類,關注影視娛樂訊息者,北投區八仙里,0.391650905161,2899.0,121.488152026,25.1199666667
運動體育類,關注體育：游泳者,北投區八仙里,0.0418856767411,255.0,121.488152026,25.1199666667
身體保健類,關注口腔牙齒美容者,北投區八仙里,0.070498428379,471.0,121.488152026,25.1199666667
運動體育類,關注體育：籃球者,北投區八仙里,0.449743312618,3329.0,121.488152026,25.1199666667
文化展覽類,關注文化藝術訊息者,北投區八仙里,0.208592272359,1544.0,121.488152026,25.1199666667
美食戶外旅遊類,關注日本料理者,北投區八仙里,0.320048635504,2369.0,121.488152026,25.1199666667
運動體育類,關注體育：跑步者,北投區八仙里,0.0589684625493,359.0,121.488152026,25.1199666667
運動體育類,關注體育：棒球者,北投區八仙里,0.478114023237,3539.0,121.488152026,25.1199666667
寵物生活類,關注水族寵物者,北投區八仙里,0.284382599297,2105.0,121.488152026,25.1199666667
影視娛樂類,關注電影者,北投區八仙里,0.425155363415,3147.0,121.488152026,25.1199666667
文化展覽類,關注展覽訊息者,北投區八仙里,0.0264454664915,161.0,121.488152026,25.1199666667
影視娛樂類,關注古典樂者,北投區八仙里,0.0508905852417,340.0,121.488152026,25.1199666667
身體保健類,關注健康保健者,北投區八仙里,0.44650094569,3305.0,121.488152026,25.1199666667
